Ano;Município (Código);Município;area_lavouras;despesa_insumos;despesa_lavouras;despesa_terras;CR_sicor;pessoal_ocupado;qtde_maquinas;qtde_tratores;receita_lavouras;uso_adubos;uso_agrotoxicos;uso_assistencia_tecnica;uso_corretivos;producao;pib_agro
2017;3202405;Guarapari - ES;3917,4;11678;4782;NA;2741424,46;1631;65;55;18025;458;348;148;256;33754;48728
2017;3202454;Ibatiba - ES;11261,5;20159;47398;19566;20304851,65;6122;208;204;86439;1722;1233;151;702;78367;42697
2017;3202504;Ibiraçu - ES;2417,8;NA;7821;NA;11614724,36;857;57;57;18370;313;306;97;176;24770;15475
2017;3202553;Ibitirama - ES;5591,5;11799;24826;9657;13401448,51;4610;246;224;42832;917;650;252;374;52347;48742
2017;3202603;Iconha - ES;5128,9;5630;10216;5623;6604768,22;1967;20;10;31796;888;703;106;241;39289;33721
2017;3202652;Irupi - ES;8710,4;15155;36029;14501;21114005,14;4602;157;150;51510;1025;638;419;565;60241;41912
2017;3202702;Itaguaçu - ES;8867,7;11866;27317;13559;23188582,90;4374;311;292;59403;1424;1116;570;679;75248;76365
2017;3202801;Itapemirim - ES;7937,5;8452;9279;NA;10646412,47;2451;147;108;30496;531;127;165;339;53200;79129
2017;3202900;Itarana - ES;7017,0;14594;28211;15645;20168600,36;3323;769;752;38121;1159;953;342;541;51747;37859
2017;3203007;Iúna - ES;12835,6;23799;57569;22202;31006284,80;8685;217;215;113085;1683;1352;781;967;90917;75439
2017;3203056;Jaguaré - ES;20939,0;34077;84107;35820;42006691,67;6294;1492;963;157034;1410;1328;530;822;170290;62262
2017;3203106;Jerônimo Monteiro - ES;2514,3;4241;5567;3436;4665831,96;2160;39;23;13614;478;366;273;259;21350;16212
2017;3203130;João Neiva - ES;1598,5;3366;NA;2809;4352385,81;909;68;61;NA;310;271;75;154;23823;26939
2017;3203163;Laranja da Terra - ES;7520,4;15254;24164;13760;7547478,03;6415;635;608;45120;1670;1378;350;652;70057;32834
2017;3203205;Linhares - ES;50766,0;92388;270469;92640;112506034,36;11766;2141;1751;1396427;1821;1580;697;1231;566128;215310
2017;3203304;Mantenópolis - ES;6781,7;7377;15399;6134;8130373,84;4528;57;56;38793;956;533;103;473;35674;40391
2017;3203320;Marataízes - ES;7034,9;5926;15078;NA;3504877,81;2418;72;59;72951;1190;956;43;141;67308;80440
2017;3203346;Marechal Floriano - ES;5599,2;40971;13121;9898;5522877,77;2803;218;214;27997;729;366;187;389;149359;71211
2017;3203353;Marilândia - ES;9089,3;15831;51370;17894;28027687,33;3347;181;165;63893;740;719;186;386;69700;50216
2017;3203403;Mimoso do Sul - ES;12004,8;16085;28949;16441;21097278,30;7196;114;92;63964;2538;2156;468;1136;94216;82427
2017;3203502;Montanha - ES;15194,5;35154;46592;42345;72628217,63;3810;529;381;91143;650;452;305;384;158048;59429
2017;3203601;Mucurici - ES;1401,7;10622;2185;5797;13052227,23;1747;93;55;2428;163;33;101;119;55255;20355
2017;3203700;Muniz Freire - ES;10949,3;24941;24988;16379;20617835,27;5930;207;180;54934;2016;1570;824;1129;88276;72810
2017;3203809;Muqui - ES;5788,3;7031;21662;6799;10263646,49;3746;60;26;42238;995;858;311;389;52307;23901
2017;3203908;Nova Venécia - ES;16786,6;30602;60204;27718;41630934,59;10633;454;363;124783;2650;2310;972;1564;158659;78337
2017;3204005;Pancas - ES;12603,7;16281;53688;19663;25159500,72;7351;134;125;81009;1632;1407;378;752;84970;39676
2017;3204054;Pedro Canário - ES;10964,6;12301;22427;12532;14799970,56;1656;302;214;68489;321;215;167;235;73547;26558
2017;3204104;Pinheiros - ES;24724,9;194470;199479;176466;60970808,27;5168;612;421;216768;733;558;250;474;248420;82059
2017;3204203;Piúma - ES;325,7;1070;NA;678;4190270,17;618;21;15;NA;45;21;41;35;8611;12934
2017;3204252;Ponto Belo - ES;972,4;3532;3692;9394;7967841,99;1043;23;15;7742;108;55;50;72;21226;13612
2017;3204302;Presidente Kennedy - ES;2626,5;5954;3504;NA;12622790,59;1963;173;113;6761;213;164;226;257;35578;56606
2017;3204351;Rio Bananal - ES;20843,4;37317;109279;42276;53504875,15;6875;489;409;160944;1841;1799;340;962;209651;53670
2017;3204401;Rio Novo do Sul - ES;3325,7;3315;NA;2184;8749063,77;1495;29;29;NA;515;474;65;193;26891;14960
2017;3204500;Santa Leopoldina - ES;11243,8;19469;16525;14530;16167222,80;6025;1012;991;52959;2075;1677;427;1293;104112;64845
2017;3204559;Santa Maria de Jetibá - ES;20357,1;593048;26837;47826;189581009,55;15761;3288;3243;61043;4872;3817;1710;2639;1199903;661758
2017;3204609;Santa Teresa - ES;13632,8;30209;36825;22953;40194561,58;6049;637;604;64977;1767;1312;539;891;108109;85764
2017;3204658;São Domingos do Norte - ES;7469,0;13282;37752;14352;23895728,79;4742;80;69;53516;937;863;230;569;59048;30760
2017;3204708;São Gabriel da Palha - ES;11934,5;16585;51622;17698;81744968,62;5211;280;262;78983;1481;1351;684;810;80937;42844
2017;3204807;São José do Calçado - ES;3295,1;5166;3789;2384;4847596,69;2305;38;35;13445;514;136;275;241;26756;18179
2017;3204906;São Mateus - ES;37685,0;74293;143855;72437;57554175,51;14978;1610;1250;760806;3387;2706;978;2379;344311;140543
2017;3204955;São Roque do Canaã - ES;6711,4;10781;24434;9806;15041607,09;2680;408;405;38200;877;776;236;411;47372;49814
2017;3205002;Serra - ES;1721,6;4347;4894;NA;1572541,68;878;127;91;5850;148;85;70;104;24165;22833
2017;3205010;Sooretama - ES;11629,7;23637;NA;25111;35159916,24;4926;796;578;NA;625;602;156;389;129626;110567
2017;3205036;Vargem Alta - ES;7015,2;17946;21972;NA;17599870,20;3482;70;62;50060;1070;810;204;548;62662;81850
2017;3205069;Venda Nova do Imigrante - ES;5569,9;40260;18989;NA;16842553,42;2863;431;376;41345;655;454;223;367;113786;56117
2017;3205101;Viana - ES;3688,7;15125;6495;1503;1350006,69;1754;152;119;14982;332;82;108;126;30958;20152
2017;3205150;Vila Pavão - ES;4816,9;9879;15789;8718;6665914,00;4568;114;109;33372;1163;967;315;563;47116;38785
2017;3205176;Vila Valério - ES;18857,6;25255;87511;35458;41660131,46;8218;639;497;114545;1632;1539;666;740;110788;68213
2017;3205200;Vila Velha - ES;685,1;6902;913;628;2758642,79;588;77;75;1535;120;10;64;52;15034;18068
2017;3205309;Vitória - ES;NA;46;NA;NA;9540683,25;24;NA;NA;NA;4;NA;5;NA;251;18092
2017;3300100;Angra dos Reis - RJ;714,9;1466;1514;NA;307536,81;1181;16;16;7373;190;13;78;46;11658;49691
2017;3300159;Aperibé - RJ;316,0;1502;NA;843;1467483,25;696;10;7;NA;114;89;38;30;7376;6982
2017;3300209;Araruama - RJ;2433,0;5669;6536;2393;3693193,33;1858;240;198;14656;324;40;175;131;25117;35499
2017;3300225;Areal - RJ;67,5;1472;NA;NA;219064,18;275;56;36;NA;50;8;46;18;3846;2348
2017;3300233;Armação dos Búzios - RJ;16,4;NA;NA;NA;14484,00;44;3;3;NA;7;1;5;1;752;9180
2017;3300258;Arraial do Cabo - RJ;NA;NA;NA;NA;29334,17;12;NA;NA;NA;1;NA;1;NA;152;16976
2017;3300308;Barra do Piraí - RJ;844,5;20688;407;NA;4181848,00;1082;122;93;489;109;8;242;37;148714;29980
2017;3300407;Barra Mansa - RJ;1808,2;10380;1574;4046;15284511,91;1835;105;86;3319;396;53;221;84;43515;46865
2017;3300456;Belford Roxo - RJ;5,9;NA;NA;NA;NA;37;NA;NA;NA;4;1;1;NA;458;2819
2017;3300506;Bom Jardim - RJ;3591,2;16660;5541;11742;4071864,41;2577;288;266;17871;756;576;216;533;55694;51584
2017;3300605;Bom Jesus do Itabapoana - RJ;2171,0;6917;2279;2049;20931889,78;2469;144;111;9045;576;166;246;263;45207;39336
2017;3300704;Cabo Frio - RJ;957,3;1199;940;589;1441726,68;988;95;74;3176;84;13;65;40;11617;37367
2017;3300803;Cachoeiras de Macacu - RJ;6082,2;12447;15463;5717;3153210,05;4854;743;686;28581;906;635;396;608;59532;45242
2017;3300902;Cambuci - RJ;1233,8;11825;456;NA;21289683,00;2530;81;73;959;495;316;220;215;44288;53333
2017;3300936;Carapebus - RJ;910,4;4180;1015;NA;185991,64;1280;120;88;1536;367;20;249;92;12305;8074
2017;3300951;Comendador Levy Gasparian - RJ;28,4;1108;NA;NA;48105,28;235;21;18;NA;29;NA;13;3;3141;4065
2017;3301009;Campos dos Goytacazes - RJ;34951,8;27527;39563;17751;20478041,47;17202;1186;931;223901;1896;707;881;488;348964;194820
2017;3301108;Cantagalo - RJ;1372,1;8331;1779;2772;10869018,41;2275;159;120;3321;233;40;290;127;31512;22410
2017;3301157;Cardoso Moreira - RJ;1226,3;3208;1833;NA;3833744,39;1338;71;53;5453;219;61;77;32;27110;17677
2017;3301207;Carmo - RJ;302,0;4019;NA;1155;5661405,22;1061;57;45;NA;91;25;98;52;19688;14261
2017;3301306;Casimiro de Abreu - RJ;1920,1;2545;1691;NA;556644,37;1018;154;108;4809;137;58;123;81;15283;8063
2017;3301405;Conceição de Macabu - RJ;761,2;3309;1414;NA;1965450,11;1009;102;65;2064;165;27;133;97;16445;10905
2017;3301504;Cordeiro - RJ;303,1;1868;723;NA;1496210,61;471;37;27;802;63;16;88;42;6633;4129
2017;3301603;Duas Barras - RJ;2983,3;8212;4510;4891;3520566,08;1351;104;93;11317;327;166;213;202;37112;27838
2017;3301702;Duque de Caxias - RJ;892,2;2241;2960;966;2680812,00;1157;66;55;9402;211;41;98;80;13213;17153
2017;3301801;Engenheiro Paulo de Frontin - RJ;63,6;NA;NA;NA;27172,58;358;22;18;NA;30;1;15;18;8685;5257
2017;3301850;Guapimirim - RJ;1125,5;2149;1846;920;292678,48;642;122;103;5354;121;31;88;67;13031;16561
2017;3301876;Iguaba Grande - RJ;38,7;336;132;NA;106569,97;138;10;9;319;21;NA;18;8;1014;2468
2017;3301900;Itaboraí - RJ;852,8;1776;2803;NA;1156426,77;1092;76;70;6928;168;61;100;48;9159;9614
2017;3302007;Itaguaí - RJ;2585,4;2225;4198;NA;15721,46;1040;111;103;8683;177;60;90;63;12672;15663
2017;3302056;Italva - RJ;713,8;2162;NA;628;3482200,07;833;31;23;NA;111;11;108;25;16540;17542
2017;3302106;Itaocara - RJ;2340,9;11501;3334;6805;8089983,20;3549;95;74;6310;685;422;326;196;44608;49480
2017;3302205;Itaperuna - RJ;1132,9;13273;1005;NA;17993572,27;3355;210;173;1436;336;68;254;170;69906;54915
2017;3302254;Itatiaia - RJ;234,7;NA;NA;NA;64221,19;147;15;14;NA;14;2;25;5;4386;4712
2017;3302270;Japeri - RJ;683,9;619;795;NA;28652,15;576;42;42;4481;90;13;55;33;7340;8614
2017;3302304;Laje do Muriaé - RJ;285,5;2302;NA;380;3600938,00;859;33;33;NA;86;4;125;48;9801;9091
2017;3302403;Macaé - RJ;3626,1;8251;3976;4090;2326876,34;2470;283;197;10690;388;74;239;111;47949;51739
2017;3302452;Macuco - RJ;309,7;1156;NA;NA;9591781,82;185;23;18;NA;31;8;51;12;4852;2823
2017;3302502;Magé - RJ;1589,4;3215;5358;NA;1223267,85;2892;233;233;13603;479;219;296;263;19697;43027
2017;3302601;Mangaratiba - RJ;1173,1;1039;939;NA;55695,14;658;30;22;4599;82;8;54;26;7264;23616
2017;3302700;Maricá - RJ;302,7;NA;807;NA;422255,50;634;49;45;3453;64;5;85;29;5348;11794
2017;3302809;Mendes - RJ;128,0;NA;NA;NA;14999,20;134;7;7;NA;24;3;20;15;1014;539
2017;3302858;Mesquita - RJ;53,1;76;52;28;NA;96;NA;NA;470;39;NA;19;11;707;2407
2017;3302908;Miguel Pereira - RJ;890,3;NA;1046;NA;29494,68;566;28;27;NA;60;2;130;16;7600;6369
2017;3303005;Miracema - RJ;384,6;4472;579;NA;4190185,69;1146;43;35;1153;118;14;218;69;16085;14039
2017;3303104;Natividade - RJ;951,1;5753;1283;NA;10544737,47;1662;96;83;2090;252;123;215;120;26453;14132
2017;3303302;Niterói - RJ;18,5;NA;NA;NA;50659,74;145;NA;NA;NA;14;1;11;4;1332;18990
2017;3303401;Nova Friburgo - RJ;5979,1;38561;2885;37260;8363294,84;5405;835;829;8252;1770;1484;787;1392;121445;92255
2017;3303500;Nova Iguaçu - RJ;796,1;3125;2069;NA;19987,97;1179;42;40;5131;310;16;51;44;13647;7876
2017;3303609;Paracambi - RJ;801,2;1096;1071;356;332693,83;853;25;25;6102;213;4;102;42;6048;2655
2017;3303708;Paraíba do Sul - RJ;1174,6;13685;2153;NA;2083130,63;1260;176;124;2342;121;32;118;76;34309;34395
2017;3303807;Paraty - RJ;1555,8;1223;2849;338;451891,93;2049;19;19;10593;416;22;116;49;14623;37132
2017;3303856;Paty do Alferes - RJ;1392,7;13762;7390;8530;2116756,45;2174;106;93;8856;528;314;371;377;35721;37439
2017;3303906;Petrópolis - RJ;1957,0;12483;1408;NA;1341923,56;2171;357;340;2024;587;225;311;251;42265;47416
2017;3303955;Pinheiral - RJ;359,0;NA;NA;NA;36997,81;350;19;17;539;76;2;47;49;7149;4512
2017;3304003;Piraí - RJ;2033,3;4859;2966;1606;1205406,92;2179;110;89;10597;380;20;370;69;28631;14498
2017;3304102;Porciúncula - RJ;4189,6;8711;10748;6855;4047003,86;2455;380;123;21259;872;622;222;536;37081;24283
2017;3304110;Porto Real - RJ;NA;506;NA;NA;356489,26;119;21;17;NA;22;3;23;12;3028;5901
2017;3304128;Quatis - RJ;546,7;7099;1595;NA;3038759,56;926;58;47;NA;215;16;150;77;25532;13299
2017;3304144;Queimados - RJ;221,7;303;303;NA;52851,12;241;5;5;1545;43;NA;27;16;2223;2769
2017;3304151;Quissamã - RJ;2529,7;3046;4071;NA;3541345,67;843;146;109;10527;120;57;127;65;17164;24248
2017;3304201;Resende - RJ;2812,0;18276;681;2586;2654260,49;1286;118;98;1538;90;9;198;39;47568;34686
2017;3304300;Rio Bonito - RJ;2303,2;2146;4470;NA;4661086,41;1516;78;77;14606;158;96;100;70;17215;16560
2017;3304409;Rio Claro - RJ;742,4;84947;2857;NA;3473057,20;1556;91;91;2363;361;16;248;29;116751;64096
2017;3304508;Rio das Flores - RJ;1995,3;3821;1582;NA;941744,53;758;159;76;NA;181;6;200;117;15179;11174
2017;3304524;Rio das Ostras - RJ;422,9;1515;1097;NA;257531,57;612;75;42;1600;77;13;113;54;11171;28475
2017;3304557;Rio de Janeiro - RJ;2620,0;10614;5594;NA;52703820,82;2839;138;127;17322;677;208;289;222;48918;81673
2017;3304607;Santa Maria Madalena - RJ;701,2;5112;986;NA;3697698,41;2423;76;71;2916;152;48;174;96;29728;15911
2017;3304706;Santo Antônio de Pádua - RJ;1091,3;8292;740;2535;6989498,34;2603;78;62;1528;216;62;328;104;28929;29953
2017;3304755;São Francisco de Itabapoana - RJ;22385,2;22318;42797;19800;27564832,37;8078;591;433;135412;2045;1398;116;671;152701;193425
2017;3304805;São Fidélis - RJ;2780,4;9029;2306;5844;12560261,28;4078;105;78;7196;483;331;198;167;54305;40405
2017;3304904;São Gonçalo - RJ;267,9;523;833;93;506544,29;483;25;22;2271;179;8;91;108;3554;60574
2017;3305000;São João da Barra - RJ;1777,4;3110;NA;NA;2613776,05;1546;80;64;NA;475;343;46;210;24367;41393
2017;3305109;São João de Meriti - RJ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1178
2017;3305133;São José de Ubá - RJ;748,5;5214;NA;NA;7152143,50;1205;57;52;709;183;95;279;89;22962;34813
2017;3305158;São José do Vale do Rio Preto - RJ;2152,3;31009;4015;5717;1978024,58;2426;150;144;9707;580;312;268;257;73966;97896
2017;3305208;São Pedro da Aldeia - RJ;578,5;969;444;NA;815279,64;650;61;50;2010;57;4;73;14;11300;30969
2017;3305307;São Sebastião do Alto - RJ;865,8;8156;223;3899;4591765,36;1665;46;37;610;275;162;206;131;28816;32868
2017;3305406;Sapucaia - RJ;2999,9;6834;2952;NA;3154644,15;1831;125;106;5109;334;144;146;144;32268;38843
2017;3305505;Saquarema - RJ;1245,6;3024;2417;NA;1286814,60;995;109;90;7883;155;22;101;46;18747;16166
2017;3305554;Seropédica - RJ;1783,0;2348;2272;764;45099,37;1209;131;116;6917;225;57;84;63;14914;15829
2017;3305604;Silva Jardim - RJ;3463,0;4252;3863;1112;1662397,91;1884;233;200;13182;223;27;160;159;38745;28977
2017;3305703;Sumidouro - RJ;7986,8;53324;5112;45460;20102554,72;6718;835;824;11680;2400;2157;837;1518;148719;120677
2017;3305752;Tanguá - RJ;1727,8;1852;4328;1115;438099,88;1087;53;53;12378;169;231;103;76;12306;6785
2017;3305802;Teresópolis - RJ;4207,2;36746;3365;35116;10113659,03;8094;812;806;9496;3170;2254;836;1957;136686;265564
2017;3305901;Trajano de Moraes - RJ;4406,2;5711;2779;3242;2909268,58;2160;41;36;7924;444;307;190;235;21775;21233
2017;3306008;Três Rios - RJ;555,2;9175;NA;NA;659522,86;964;141;88;2353;185;18;117;52;20230;10273
2017;3306107;Valença - RJ;1272,1;18387;1481;5214;4346607,81;3256;273;191;3725;695;36;543;276;61454;39549
2017;3306156;Varre-Sai - RJ;3513,3;8718;15515;6028;7217794,23;2264;144;121;27400;556;344;174;393;32569;17786
2017;3306206;Vassouras - RJ;1028,8;5249;NA;NA;5618429,50;1638;152;112;NA;186;53;227;114;36560;32346
2017;3306305;Volta Redonda - RJ;194,8;1582;1688;NA;3382610,89;530;25;20;1759;99;9;52;21;6644;7269
2017;3500105;Adamantina - SP;15951,3;28722;97836;51253;236084956,33;2071;573;338;66737;282;185;121;152;90017;45201
2017;3500204;Adolfo - SP;11309,6;7344;13589;NA;7384299,10;556;92;80;57401;28;24;36;29;65214;33550
2017;3500303;Aguaí - SP;27562,5;45380;96674;61838;36698759,97;1840;940;794;158455;317;295;207;244;223446;87873
2017;3500402;Águas da Prata - SP;1929,8;6249;8698;4632;9222005,62;646;163;115;6642;61;38;36;42;16341;11288
2017;3500501;Águas de Lindóia - SP;398,9;1615;1568;NA;854532,99;235;69;50;2856;52;25;34;30;9113;5823
2017;3500550;Águas de Santa Bárbara - SP;14229,8;28369;63789;NA;21094466,90;1321;399;249;104975;111;79;141;79;103829;43381
2017;3500709;Agudos - SP;14573,4;52975;NA;NA;30595714,00;1649;401;303;53194;169;53;115;106;284160;80476
2017;3500758;Alambari - SP;2509,3;12980;4143;NA;1596325,94;807;252;157;7575;90;63;55;63;48426;35578
2017;3500808;Alfredo Marcondes - SP;240,2;1689;NA;854;3942428,78;561;122;89;374;70;32;114;34;8624;5147
2017;3500907;Altair - SP;19992,5;57893;35289;NA;17889813,39;767;233;178;43194;52;43;44;40;205467;137867
2017;3501004;Altinópolis - SP;37160,1;45570;77518;NA;138574769,83;2764;945;644;104322;219;194;171;205;255640;195155
2017;3501103;Alto Alegre - SP;11722,8;10755;14573;NA;21306153,46;1011;486;305;47358;346;172;96;188;39968;36909
2017;3501152;Alumínio - SP;NA;164;NA;NA;NA;23;12;7;NA;4;NA;7;2;291;1270
2017;3501202;Álvares Florence - SP;12642,0;12157;7714;NA;19993770,90;1340;489;295;64952;246;126;112;147;94418;54505
2017;3501301;Álvares Machado - SP;2337,6;6207;NA;4457;6719668,92;1480;462;341;2359;255;149;192;187;54694;21248
2017;3501400;Álvaro de Carvalho - SP;1135,1;4118;6755;3997;10286927,90;308;150;91;NA;54;38;65;30;13722;9807
2017;3501509;Alvinlândia - SP;1222,9;3010;5983;2704;2460220,59;328;94;59;NA;52;41;70;34;9427;25525
2017;3501608;Americana - SP;2083,7;1218;NA;NA;14434490,23;164;27;22;NA;27;15;10;21;9094;9880
2017;3501707;Américo Brasiliense - SP;NA;62643;NA;NA;2036703,40;3076;416;332;NA;15;5;7;7;49277;30759
2017;3501806;Américo de Campos - SP;11552,1;3864;NA;NA;9956455,11;954;142;131;30919;185;80;141;194;49296;33237
2017;3501905;Amparo - SP;6389,3;23497;17815;8530;14763586,42;2603;677;548;80529;296;183;225;160;108280;82867
2017;3502002;Analândia - SP;10040,1;16782;1342178;1320841;4885677,35;755;246;170;39296;61;40;57;37;186971;37155
2017;3502101;Andradina - SP;41323,2;17485;27534;NA;17095795,69;2939;711;456;201927;337;236;241;147;254211;106593
2017;3502200;Angatuba - SP;15818,0;84740;66157;46937;77559237,27;3271;924;641;99544;403;200;165;155;272286;128126
2017;3502309;Anhembi - SP;7841,0;11517;24781;NA;13461301,10;880;511;351;65551;73;47;84;50;102849;63606
2017;3502408;Anhumas - SP;8175,0;5616;4872;5195;11332384,88;590;210;124;NA;108;59;68;81;52684;32819
2017;3502507;Aparecida - SP;321,7;1449;NA;1196;404222,20;217;36;27;1285;46;12;39;19;4877;1601
2017;3502606;Aparecida d'Oeste - SP;4144,1;7579;8600;NA;5815756,44;773;217;182;10994;138;113;95;75;27159;25621
2017;3502705;Apiaí - SP;3112,2;27875;NA;30230;6130427,83;2091;360;263;NA;360;251;110;227;133401;138271
2017;3502754;Araçariguama - SP;NA;NA;NA;NA;NA;35;6;5;NA;5;2;1;3;317;1186
2017;3502804;Araçatuba - SP;42928,4;38151;47679;35181;55325626,99;3193;1191;737;238337;534;320;281;299;291246;96174
2017;3502903;Araçoiaba da Serra - SP;2467,9;6918;7396;4891;1674165,98;958;445;309;9394;188;124;134;117;22174;21992
2017;3503000;Aramina - SP;15657,5;5217;NA;NA;6444901,77;217;198;112;NA;60;45;29;49;73151;36585
2017;3503109;Arandu - SP;9749,1;32627;47987;28653;18532334,50;1093;456;284;67212;118;70;118;90;117077;44439
2017;3503158;Arapeí - SP;108,7;NA;NA;NA;114552,37;182;32;21;NA;23;2;5;5;6299;1581
2017;3503208;Araraquara - SP;38860,3;12535;18739;12445;13235993,08;2671;591;399;95145;557;401;343;258;255586;200057
2017;3503307;Araras - SP;41985,9;93917;282707;113091;13364382,90;4236;1345;862;101600;289;229;250;170;303989;122419
2017;3503356;Arco-Íris - SP;11420,4;7879;8686;NA;11601397,84;517;239;145;41175;120;68;73;83;42080;19211
2017;3503406;Arealva - SP;13960,5;23173;15009;11345;27746360,39;1870;491;393;62617;309;198;307;226;113412;63078
2017;3503505;Areias - SP;99,3;6626;NA;NA;1205825,34;383;74;46;NA;32;8;21;25;14383;5874
2017;3503604;Areiópolis - SP;5599,3;1147;NA;NA;7780149,58;62;219;158;NA;11;6;11;9;33420;22811
2017;3503703;Ariranha - SP;11806,9;69106;447481;NA;6187523,36;4706;601;420;75414;96;93;71;67;66783;28757
2017;3503802;Artur Nogueira - SP;6870,8;18327;30565;NA;11165784,75;1830;808;539;41738;397;312;130;189;73050;115396
2017;3503901;Arujá - SP;148,3;2567;NA;NA;1918351,48;544;104;101;NA;115;74;30;77;16767;24931
2017;3503950;Aspásia - SP;3320,1;5714;NA;5222;3793188,63;406;198;139;NA;106;88;93;46;27915;10071
2017;3504008;Assis - SP;20312,7;21674;20195;NA;29893214,84;1118;563;325;88279;230;163;160;141;124412;65695
2017;3504107;Atibaia - SP;2461,6;30699;9187;32742;16791294,24;3644;764;604;12255;521;436;224;342;114437;165003
2017;3504206;Auriflama - SP;7770,6;12467;4519;NA;13397469,67;858;446;273;36427;213;97;208;103;86040;28172
2017;3504305;Avaí - SP;9208,0;25949;17349;NA;48548480,75;1040;290;243;36639;223;92;83;111;74816;162332
2017;3504404;Avanhandava - SP;24787,1;8892;19524;13572;19299619,01;654;292;187;80138;119;67;77;94;87491;44779
2017;3504503;Avaré - SP;43020,9;79692;170576;82892;58602117,78;3919;1327;827;223038;410;170;358;280;520443;119650
2017;3504602;Bady Bassitt - SP;3876,0;3606;3429;NA;1997853,56;436;151;112;15422;79;51;80;47;23856;16171
2017;3504701;Balbinos - SP;4116,1;2712;NA;NA;6902641,79;219;79;56;NA;29;33;57;30;25654;15266
2017;3504800;Bálsamo - SP;7543,3;3992;7754;NA;8154455,87;662;205;157;13884;87;98;62;48;22365;36588
2017;3504909;Bananal - SP;81,5;4141;598;NA;3144352,20;662;81;60;NA;62;5;28;31;11054;8611
