Ano;Código do Município;Município;"Valor adicionado bruto da Agropecuária, 
a preços correntes
(R$ 1.000)";"Produto Interno Bruto, 
a preços correntes
(R$ 1.000)";Atividade com maior valor adicionado bruto;Atividade com segundo maior valor adicionado bruto;Atividade com terceiro maior valor adicionado bruto
2017;3150505;Pimenta;36158.49;177681.90;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;3150539;Pingo-d'Água;707.40;38710.89;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Construção
2017;3150570;Pintópolis;6198.11;56756.63;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;3150604;Piracema;11500.50;105261.72;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias extrativas
2017;3150703;Pirajuba;75426.67;308771.79;Indústrias de transformação;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2017;3150802;Piranga;25031.90;159805.11;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;3150901;Piranguçu;4528.74;53586.88;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação
2017;3151008;Piranguinho;7335.73;101906.70;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2017;3151107;Pirapetinga;5347.58;588957.19;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2017;3151206;Pirapora;30109.96;1837287.30;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social
2017;3151305;Piraúba;12098.63;164069.47;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação
2017;3151404;Pitangui;51092.91;509921.42;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;3151503;Piumhi;93252.53;866589.70;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social
2017;3151602;Planura;69191.28;488218.08;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2017;3151701;Poço Fundo;48545.82;259193.02;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita
2017;3151800;Poços de Caldas;39403.91;6366825.42;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social
2017;3151909;Pocrane;24689.42;101931.82;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2017;3152006;Pompéu;123415.49;731802.57;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;3152105;Ponte Nova;44521.86;1649843.02;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;3152131;Ponto Chique;4175.11;38233.51;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;3152170;Ponto dos Volantes;6248.43;81521.52;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;3152204;Porteirinha;33371.88;335665.39;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2017;3152303;Porto Firme;10854.34;90555.51;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Construção
2017;3152402;Poté;11797.91;137602.42;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2017;3152501;Pouso Alegre;66936.55;7390809.86;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Indústrias de transformação
2017;3152600;Pouso Alto;61863.90;220792.79;Pecuária, inclusive apoio à pecuária;Indústrias de transformação;Demais serviços
2017;3152709;Prados;16722.58;152090.01;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação
2017;3152808;Prata;230632.38;928682.08;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;3152907;Pratápolis;24057.54;137981.22;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita
2017;3153004;Pratinha;39307.32;94154.71;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2017;3153103;Presidente Bernardes;7306.08;46944.84;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2017;3153202;Presidente Juscelino;6899.36;42499.19;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;3153301;Presidente Kubitschek;1886.59;27658.92;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura
2017;3153400;Presidente Olegário;186968.41;452692.13;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2017;3153509;Alto Jequitibá;24355.89;120232.30;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2017;3153608;Prudente de Morais;1619.45;144568.99;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação
2017;3153707;Quartel Geral;14697.46;50626.54;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura
2017;3153806;Queluzito;5707.66;29149.48;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;3153905;Raposos;301.76;298129.45;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2017;3154002;Raul Soares;39351.35;293269.98;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita
2017;3154101;Recreio;5531.11;98430.99;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2017;3154150;Reduto;15235.71;92599.58;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita
2017;3154200;Resende Costa;28172.84;154881.20;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;3154309;Resplendor;18363.78;221913.36;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;3154408;Ressaquinha;21135.09;171694.43;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2017;3154457;Riachinho;23322.77;90681.06;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;3154507;Riacho dos Machados;19131.84;205893.76;Indústrias extrativas;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2017;3154606;Ribeirão das Neves;3109.66;3856596.38;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2017;3154705;Ribeirão Vermelho;2660.19;85733.05;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;3154804;Rio Acima;606.80;131655.01;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Construção
2017;3154903;Rio Casca;21246.66;186959.72;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;3155009;Rio Doce;2624.55;35979.12;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Construção
2017;3155108;Rio do Prado;3294.07;39855.07;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;3155207;Rio Espera;7569.59;46659.39;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2017;3155306;Rio Manso;10996.53;81000.35;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2017;3155405;Rio Novo;6255.48;111021.90;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Construção
2017;3155504;Rio Paranaíba;223377.09;499052.48;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2017;3155603;Rio Pardo de Minas;54341.80;259982.24;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura
2017;3155702;Rio Piracicaba;18546.69;511167.01;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2017;3155801;Rio Pomba;12748.28;300535.03;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação
2017;3155900;Rio Preto;4388.68;55122.06;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;3156007;Rio Vermelho;15880.33;112780.15;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;3156106;Ritápolis;15046.75;69117.95;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;3156205;Rochedo de Minas;2043.52;25830.03;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;3156304;Rodeiro;37636.09;409842.80;Indústrias de transformação;Demais serviços;Produção florestal, pesca e aquicultura
2017;3156403;Romaria;69346.57;136020.97;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2017;3156452;Rosário da Limeira;4165.32;47753.20;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2017;3156502;Rubelita;6947.37;56557.83;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias extrativas
2017;3156601;Rubim;8564.68;85336.59;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;3156700;Sabará;1660.70;2524899.24;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias extrativas
